,Screen Name,User Name,Tweet Created At,User Location,Tweet Coordinates,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited,Replied,Tweet
2926,gail_sloane,Gail Sloane,2019-11-03 11:46:39,"Halifax, Nova Scotia",None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2927,educationtr,Susan G,2019-11-03 11:45:07,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2928,Businessst1,Business Stories,2019-11-03 11:44:58,,None,0,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2929,Businessst1,Business Stories,2019-11-03 11:44:46,,None,0,False,Twitter for iPhone,0,False,1190945150106664960, the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2930,Businessst1,Business Stories,2019-11-03 11:44:39,,None,0,False,Twitter for iPhone,0,False,1190946471690088449, the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2931,Businessst1,Business Stories,2019-11-03 11:44:28,,None,0,False,Twitter for iPhone,0,False,1190955279669714944, the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2932,MaisamIltaf,Maisam Iltaf,2019-11-03 11:44:14,Quetta | Kabul,None,2,False,Twitter Web App,0,False,None,only 5 days to go haven t you voted yet for peace through education go through the following link and help our co founder and president win the npeaceawards for the peace generation category vote here canada 
2933,withwozney,"Paul Wozney, NSTU President",2019-11-03 11:43:24,Nova Scotia,None,11,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2934,RahilaFDN,Rahila Foundation,2019-11-03 11:42:50,Afghanistan,None,2,False,Twitter Web App,4,False,None,only 5 days to go haven t you voted yet for peace through education go through the following link and help our co founder and president win the npeaceawards for the peace generation category vote here canada 
2935,MarcoCostaATFX,Trading MarcoDaCosta,2019-11-03 11:41:38,"Mexico, ME",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2936,Apiesauce,Apie,2019-11-03 11:37:22,"Ontario, Canada",None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2937,ArmandoGil7,Armando Gil  🇩🇴,2019-11-03 11:35:28,La Romana - Santiago - NJ,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2938,sie_sophie,Sophie-Kuanghua Sie,2019-11-03 11:34:37,Union NJ,None,0,False,Twitter for iPhone,0,False,None,nancy pelosi amp adam schiff ought to focus on ca drug abuse homeless education illegal immigrants problems stop impeachment fix ca problems that was exaggerated by recreational marijuana and moral failureairbnb bans after five die in halloween 
2939,canadajobalert,canadajobs,2019-11-03 11:31:45,Canada,None,0,False,WordPress.com,0,False,None,enseignantes enseignants en franais langue seconde au primaire au secondaire et lducation des adultes banque desupplance 
2940,Boojumi,Heikki Puurunen,2019-11-03 11:30:59,"Kuopio, Suomi",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2941,IbrahimmWaleed,Ibrahimm waleed,2019-11-03 11:29:56,,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2942,fatin_atan,❣🍃🍶,2019-11-03 11:27:50,"Alor Star, Kedah",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2943,TDW2727,Tracey White,2019-11-03 11:26:55,"Dartmouth, NS",None,11,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2944,chrisoldcorn,Christopher Oldcorn,2019-11-03 11:24:10,,None,0,False,Smedian Network,0,False,None,creation scientists via medium blog religion christianity church genesis news education evolution creation bible god biblestudy darwin humans us america government canada uk europe islam judaism science 
2945,ritdaylight,ari,2019-11-03 11:23:27,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2946,ErRanjeetSingh,Ranjeet Singh🐬,2019-11-03 11:22:39,India,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2947,CarolynSmale,Carolyn,2019-11-03 11:18:56,"London, Ontario",None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2948,FecriDuzenli,Fecri Düzenli,2019-11-03 11:18:21,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2949,Rajansathya,YesS386 is our motto,2019-11-03 11:15:30,,None,96,False,Twitter for iPhone,0,False,None,dear do you read your own did you miss this international kids are chased away from us and they are preferring australia and canada for their education if yess386 is not fixed no surprise if us is not top innovator 
2950,mikelemay1,Mike LeMay,2019-11-03 11:10:02,"Pembroke, Ontario",None,185,False,Twitter for iPad,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2951,wscalioni,Will Scalioni,2019-11-03 11:09:35,"Auckland, New Zealand",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2952,geminigiirl,Болоржин 🐦,2019-11-03 11:06:01,Mongolia,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2953,MikaelForsgren2,Mikael Forsgren,2019-11-03 11:03:07,Turku,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2954,miniliksalsawi,Minilik Salsawi 💚 💛 ❤,2019-11-03 11:01:15,Better Together !,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2955,HelloStephano,Stephano Barberis,2019-11-03 10:57:34,"Vancouver, Canada",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2956,paulmelanson007,Paul Melanson,2019-11-03 10:56:35,,None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2957,kimmokekki,Kimmo Kekki 🇫🇮,2019-11-03 10:53:03,Tervakoski FINLAND,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2958,Papiyeen,Alperen Usta,2019-11-03 10:52:00,Mersin - Anamur,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2959,ItsJanSherKhan,IMMESSIONATE™,2019-11-03 10:51:47,"Quetta, Pakistan",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2960,BalliTheGuro,KAKAMORA,2019-11-03 10:43:14,Lahore,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2961,taufiqyunus15,Taufiq Yunus,2019-11-03 10:40:20,Malaysia,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2962,IamPrince167,ᴷᵃᵇᶦʳ 💖,2019-11-03 10:40:12,"New Delhi, India",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2963,Lauritopias,Lauri Heikkinen,2019-11-03 10:36:53,Helsinki,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2964,YzabettaSativa,Yzabetta Sativa,2019-11-03 10:36:53,Hamilton,None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2965,DeviDoesWriting,Devon Clare Banfield,2019-11-03 10:34:41,"Toronto, Ontario",None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2966,4761a995554645f,Stephen....Is it just me...or....???,2019-11-03 10:32:20,,None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2967,mgl_kh,mongolx,2019-11-03 10:30:20,UB,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2968,AlFaiz00,Fa-عز,2019-11-03 10:29:45,East Coast of Malaysia,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2969,PRABHU4068,⚙️பொறியாளன்🚬,2019-11-03 10:25:58,கள்ளக்குறிச்சி,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2970,arzescobar,Alejandro Zambrano,2019-11-03 10:23:04,Venezuela,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2971,amartinquijano,Álvaro Martín 🇵🇱🇪🇸🇪🇺,2019-11-03 10:21:05,"Torrelavega, España",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2972,doctored5,Edward Schmitz,2019-11-03 10:13:48,"Washington, DC",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2973,chiefstonefox,Chief Stonefox,2019-11-03 10:06:47,Anishinaabe Territory,None,2,False,Twitter for Android,0,False,None,indigenous group teachers federation ask for more first nations education funds via 
2974,ExposingGOP,Exposing Republicans,2019-11-03 10:06:38,,None,0,False,Twitter for iPhone,0,False,1190932448567279618, america lacks behind in education and healthcare and hapiness bernies idea exists all over the world europe canada australia
2975,PUBGONZALEZ,Publio Alejandro,2019-11-03 10:05:34,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2976,BlackNarcissus5,BlackNarcissus,2019-11-03 10:03:50,,None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2977,poli_nerd,poli_nerd,2019-11-03 10:02:42,Canada,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2978,bayas2399,bayasgalan ulzii,2019-11-03 10:02:21,Ulaan Baatar Mongolia ,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2979,RVE50,Richard  Van Egmond,2019-11-03 09:59:56,"Hamilton, ON Canada",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2980,jetsetter13,sharon cameron✈️,2019-11-03 09:58:06,Canada ,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2981,Satym_sk9,Satyam Sarkar,2019-11-03 09:56:02,"Darbhanga, India",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2982,maryantico,Mary Antico,2019-11-03 09:51:06,Montreal,None,5,False,Twitter for iPhone,0,False,None,in canada members of the independent org work to bridge movement and electoral politics and push the to fight for a transformative agenda incl a greennewdeal that implements a right to housing transportation and education for all 
2983,saifi_tiger,Muhammad Saif,2019-11-03 09:48:16,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2984,raiyanidhams,Dharmesh M. Raiyani,2019-11-03 09:40:41,India,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2985,ShriRaghunath,⚚ʀ⚚ᴀ⚚ɢ⚚ʜ⚚ᴀ⚚ᴠ⚚,2019-11-03 09:40:27,ɪɴᴅɪᴀ,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2986,feebeeeh,ini nama palsu kok,2019-11-03 09:34:09,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2987,AminaMongolia,😍 Saruul 🌎🙋‍♀️,2019-11-03 09:32:59,Ulaanbaatar Mongolia ,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2988,HiJCP,Jennifer,2019-11-03 09:25:25,San Francisco,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2989,NaskarSubhamay,Subhamay Naskar,2019-11-03 09:23:23,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2990,BhagatSinghJat6,भगत सिंह जाट ☝किसान🇮🇳🕉🦚🦜🧜‍♂️⚘🎠🔱,2019-11-03 09:22:51,भारत 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2991,worldwide7,Global Advisor,2019-11-03 09:22:11,Everywhere,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2992,mamento244,mamento244,2019-11-03 09:21:09,Mars,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2993,JeffersonObama,Jeff Gauvin,2019-11-03 09:19:02,Điện Biên Phu,None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
2994,sadiestewart71,YukonCornelius,2019-11-03 09:18:26,National Crapital Region,None,0,False,Twitter Web App,0,False,1190920714280407042, source the graph is mine assembled from data from the ontario ministry of education and statistics canada 
2995,khaled055455,خالد  الكريزي البقمي 🇸🇦‏,2019-11-03 09:15:11,المملكة العربية السعودية,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2996,KNaseemk,K.NASEEM,2019-11-03 09:08:50,In My World.,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2997,fmontano99,Félix Alberto,2019-11-03 09:06:20,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2998,tso0318,Царцаа Намжил RC,2019-11-03 09:03:52,"Ulaanbaatar, Mongolia",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
2999,RMAGRDRTZASPR,notaspy,2019-11-03 08:59:00,Calgary,None,0,False,Twitter Web App,0,False,None,education graduate of western canada sr high school calgary ab ged s a i t calgary ab general studies metropolitan state denver denver co general studies new york university manhattan new york music production
3000,MamtaSharma_26,Mady Sharma,2019-11-03 08:58:48,"Berlin, Germany",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3001,PrattDaveWHP,David Pratt,2019-11-03 08:54:01,"Saskatoon Saskatchewan, Canada",None,2,False,Twitter for iPhone,0,False,None,indigenous group teachers federation ask for more first nations education funds via 
3002,PRAYFORGOLD,OWAJ,2019-11-03 08:53:37,Partout,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3003,adilarsath,Adhil,2019-11-03 08:48:40,"Pinang, Malaysia",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3004,DavidGustavsson,David Gustavsson,2019-11-03 08:45:31,Stockholm,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3005,Aribel007,Diplomatique,2019-11-03 08:45:19,,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3006,Bayarkhuu7513,Bayar,2019-11-03 08:38:19,Улаанбаатар ,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3007,divyrangan,Divy Rangan,2019-11-03 08:37:53,"New Delhi, India",None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3008,canertug71,Can Ertuğ,2019-11-03 08:36:13,"İstanbul, Türkiye",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3009,Wordpress_Word,Wordpress Word,2019-11-03 08:34:43,"London, England",None,1,False,Bot Libre!,0,False,None, creation scientists christopher oldcorn on patreon blog essay religion christianity church genesis news education evolution bible god biblestudy darwin humans usa america government canada uk europe islam judaism science 
3010,chrisoldcorn,Christopher Oldcorn,2019-11-03 08:33:06,,None,1,False,Smedian Network,0,False,None, creation scientists christopher oldcorn on patreon blog essay religion christianity church genesis news education evolution bible god biblestudy darwin humans usa america government canada uk europe islam judaism science 
3011,hafizihamid,hafizi,2019-11-03 08:27:53,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3012,rohaniroop,Ronnie,2019-11-03 08:26:50,"British Columbia, Canada",None,5,False,Twitter for iPhone,0,False,None, worst pm in canada stands beside worst education minister in ontario both are usa republicons not canadian progressive conservatives seeking to privatize public ed n health care amp end social programs crime party of canada cpc steals fr poor working middle class 2 give 2 rich 
3013,HonJohnMcCallum,John McCallum,2019-11-03 08:23:40,,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3014,ViNay65869125,ViNay Venkata,2019-11-03 08:23:21,India,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3015,SacefiCharity,Sacefi,2019-11-03 08:22:13,Ghana/UK ,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3016,LChaiim_,🏋️‍♀️🏋️‍♀️🏋️‍♀️,2019-11-03 08:21:53,France,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3017,Santtal1,Petri Sandroos,2019-11-03 08:21:26,"Temixco, Morelos",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3018,MikaMyllynen,Mika Myllynen,2019-11-03 08:21:09,"Sipoo, Finland",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3019,TripatPalSingh9,Tripat Pal Singh Oberoi,2019-11-03 08:18:14,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3020,ighodey,Alist,2019-11-03 08:16:53,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3021,Erdembayar_ts,Schattendoppelgänger,2019-11-03 08:16:24,Mongolia UB,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3022,ForgeRat,RogueLemming🇨🇦🍁#RIPCorporalNathanCirillo,2019-11-03 08:13:48,Planet in #extinction protocol,None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3023,Lhamaas,"Като, Залуу Като 😎",2019-11-03 08:11:16,Mongolia,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3024,rasheedkhan498,🇵🇰rasheed,2019-11-03 08:10:41,"پشاور, پاکستان",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3025,LKrvnn,Laura Karvinen,2019-11-03 08:07:37,"Helsinki, Suomi",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3026,SonPaleologos,morningstarrise,2019-11-03 08:05:48,Arkaim,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3027,patank429,Ankur Patel,2019-11-03 08:04:12,"Troy, Ohio USA",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
